"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
191,"1","2024-08-05T08:46:43.622862Z",192,"/data/upload/4/5d62ee32-0d0122ef-29a1-49_RD_SG_2.jpg","[{""points"":[[59.62599090743589,30.38075056719854],[61.09623753655353,43.81932063334407],[61.5024898945992,42.71018721137813],[61.637907347281086,41.343115784303826],[62.12154110685927,40.07921955927286],[62.31499461069053,38.37682872555769],[62.140886457242395,37.16452010154839],[62.063505055709875,35.384747866300714],[61.77332479996298,34.5851400504648],[61.15427358770291,33.501800429009684],[60.36111422199472,32.186316602957056]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",22.67,"2024-08-05T08:46:43.622887Z"
192,"1","2024-08-05T08:47:05.501596Z",193,"/data/upload/4/4f02ed48-0d0122ef-29a1-49_RD_SG_3.jpg","[{""points"":[[39.89423584152442,3.655623282142166],[35.99975081083319,23.80309250758478],[35.12738616395835,21.102916219638864],[35.31432144543153,19.482810446871316],[34.69120384052094,16.74109298526469],[34.53542443929329,14.248622565622307],[34.878139121994124,11.340740409372856],[35.75050376886896,9.388305247319654],[37.58870070335521,6.521964264730909]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",20.806,"2024-08-05T08:47:05.501618Z"
193,"1","2024-08-05T08:47:59.745721Z",194,"/data/upload/4/8f70d30e-1a05c48a-748d-4b_RD_SG_2.jpg","[{""points"":[[44.788375175197466,46.47231385103463],[43.81311370960181,60.626928346237165],[43.06168274430679,58.66574681979344],[42.965755387035095,56.53402776931114],[42.933779601277855,54.08255086125647],[42.75791277961307,52.78220224046226],[42.80587645824892,50.6931175709896],[42.278275993254546,49.264865807166444],[42.39019124340487,48.49744694899282],[43.157610101578506,47.62344213829507],[43.57329531642255,47.13314675668414],[44.03694420990245,46.94129204214074]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[45.76435670532298,41.73880932027132],[48.19076869741967,35.156265896167426],[46.91750299859666,36.54965100053978],[46.196786565300606,37.04614454347706],[45.800392526987785,37.606701769373984],[45.60820147810883,38.75984806264766],[45.51210595366936,39.5926759411231]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",51.441,"2024-08-05T08:47:59.745740Z"
194,"1","2024-08-05T08:48:23.086943Z",195,"/data/upload/4/ebb06141-1a05c48a-748d-4b_RD_SG_3.jpg","[{""points"":[[53.905841555553735,79.14919791219923],[53.35256453459631,91.4631582760723],[53.905841555553735,89.47703563673795],[54.65063754530413,88.14349615032773],[55.35287376421163,86.95182256672712],[55.48055307674027,85.9020148859361],[55.31031399336875,85.27780491357386],[55.09751513915436,84.90895356626889],[55.09751513915436,84.05775814941131],[55.331593878790194,83.43354817704909],[55.07623525373292,82.15675505176272],[54.67191743072557,80.99345464872401],[54.43783869108972,79.0924515510754],[54.033520868082384,78.75197338433236]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",20.934,"2024-08-05T08:48:23.086965Z"
195,"1","2024-08-05T08:49:39.953610Z",196,"/data/upload/4/37bbaf44-1b5e4dbf-2ae6-47_RD_SG_2.jpg","[{""points"":[[39.50469985032832,90.88459477044817],[40.121816527550074,89.7780407285333],[40.69637343392894,87.84866445032277],[40.76021309019326,85.20995865806425],[40.80277286103614,82.57125286580575],[40.63253377766463,79.93254707354723],[40.462294694293114,78.79761985107045],[39.440860194064,86.51512496391256],[38.67478431889217,89.06871121448532],[38.142787183356184,90.43062388145746],[38.50454523552065,91.05483385381969],[39.121661912742404,91.13995339550544]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768}]",75.506,"2024-08-05T08:49:39.953636Z"
196,"1","2024-08-05T08:50:35.399802Z",197,"/data/upload/4/e36d9e3c-1b5e4dbf-2ae6-47_RD_SG_3.jpg","[{""points"":[[49.68837779940205,85.23486962723089],[50.04513243388359,85.3053396784865],[50.19047691459829,84.98822444783623],[50.19047691459829,84.08973129432717],[50.12441124154615,83.6845284996074],[49.84693541472718,83.29694321770151],[49.64873839557076,83.1736206280042],[49.358049434141364,83.31456073051542],[49.00129479965982,83.75499855086301],[48.98808166504939,84.16020134558278],[49.120213011153666,84.68872672999987],[49.43732824180393,85.12916455034745]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[50.25654258765043,81.95801224384486],[50.560444683690264,81.99324726947266],[50.851133645119674,81.6585145260085],[51.07575693349694,81.1828416800331],[51.44572470258891,80.58384624436039],[51.65713485635576,80.39005360340745],[51.23431454882207,80.03770334712938],[50.81149424128839,79.80867568054863],[50.441526472196415,79.38585537301496],[49.97906676083146,79.35062034738716],[49.70159093401247,79.43870791145666],[49.767656607064616,79.86152821899036],[49.87336168394803,81.27092924410263],[49.952640491610595,81.6761320388224]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[36.45607446330715,19.214348513864106],[38.49894346376536,34.564239197862584],[35.88151755692828,28.60587127985948],[35.60487904644957,24.151281931638106],[35.434639963078055,20.689753903083925],[35.92407732777116,19.611573041730978]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[64.18480810048199,15.50149781638722],[60.208855776798785,25.17511394329417],[61.24188266452313,23.47742634486348],[61.98662297892905,23.061012405625757],[62.731363293334965,22.196152685670505],[63.35598420219154,21.187149679056038],[64.22084392214678,18.896873013248598],[64.34096332769613,17.88787000663413],[64.2568797438116,15.997991359324496]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",54.002,"2024-08-05T08:50:35.399846Z"
197,"1","2024-08-05T08:51:57.673547Z",198,"/data/upload/4/851c0723-1f61df68-ca3b-4a_RD_SG_2.jpg","[{""points"":[[67.86326532357704,20.181534015430042],[68.359626503533,20.08527002901434],[68.66646796023305,19.531752107124063],[68.56719572424186,18.90603619542201],[68.10693353919179,17.931363332963045],[67.73691884140644,17.907297336359118],[67.51130012324464,18.135924304096406],[67.38495364107403,18.64131023277883],[67.49325062579169,19.315158137688737],[67.6827703490476,19.928841051088828]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[55.10663643139537,24.694922011943753],[60.73437472466867,15.385704918487505],[58.975706508020764,15.760887471372392],[57.81498548503314,16.79263949180583],[56.812544601543834,18.434063160677212],[56.49598432254721,19.34857063333412],[56.144250679217635,20.145833558214505],[55.35284998172608,21.646563769754053],[55.898037128886926,22.138990870415462],[55.880450446720445,23.05349834307238]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",80.826,"2024-08-05T08:51:57.673573Z"
198,"1","2024-08-05T08:52:38.298412Z",199,"/data/upload/4/fccbfa53-2b064ba7-031d-4e_RD_SG_2.jpg","[{""points"":[[69.33745442462998,32.48433617641897],[67.82950982074634,50.3968902589156],[69.3031829563599,50.21410909480847],[70.84539902851363,49.52867972940682],[72.93595859298867,46.969743431907304],[74.13545998244157,44.09094009722035],[74.23827438725182,41.16644147150661],[73.72420236320058,38.6075051740071],[73.48430208530999,36.368435913695016],[72.62751537855793,34.86049130981138],[70.74258462370338,33.6267184520884]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[48.31133813858969,42.84644045831155],[49.007770752382264,42.22738924605148],[49.06580680353164,40.88611161948801],[48.77562654778474,39.673802995478724],[47.92443113092715,38.126174964828564],[47.42145202096585,38.46149437146943],[46.802400808705784,39.390071189859526],[46.78305545832266,41.22143102612888]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768}]",38.733,"2024-08-05T08:52:38.298435Z"
199,"1","2024-08-05T08:53:47.332358Z",200,"/data/upload/4/5b5fd430-2b064ba7-031d-4e_RD_SG_3.jpg","[{""points"":[[32.27246783470777,43.34746966788208],[30.49806778127813,23.563337671188325],[28.826531499061808,24.420535764632596],[27.823609729732013,25.826340637881195],[26.460664761155616,27.643600595983052],[25.843482133875746,29.735163943987068],[25.766334305465765,32.27247030058211],[26.02349373349905,34.775488733439374],[26.692108246385573,37.17564339508333],[27.84932567253534,39.19863089561181],[30.009464868014902,42.21596818453563],[31.4752736078046,42.90172665929104]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[65.03565344073552,48.17059180142046],[67.38724208721123,57.035016493485266],[67.66304569389663,55.81567423234971],[68.09852507287364,53.764082491391484],[68.09852507287364,51.557653637908096],[67.64852971459742,50.28024745957562],[66.73402301874575,49.022195920308775],[65.89209621939025,48.34478355301125]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[45.22434829833525,78.87308631398314],[39.6986085224135,64.7818058597678],[39.73725005930807,66.73964372909205],[39.33151392191521,68.92933081978366],[39.29287238502066,72.94805065681764],[40.08502389135908,75.00893262452738],[41.74660997782506,77.3531858627972],[42.963818390003624,78.3578658220557],[44.161706033734916,78.71852016640491]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[27.39005446939356,11.092076342722551],[29.322131314121442,13.59792146255144],[30.305734071437456,16.17402392218861],[30.779971115143383,20.03817761164437],[30.7097137753351,20.64707455664952],[29.51533899859423,20.014758498374942],[28.654686585942724,20.29578785760809],[28.092627867476427,20.131854064722088],[27.03876777035213,18.773545495095213],[25.897085998467475,17.415236925468342],[25.510670629521897,16.525310621230044],[25.739006983898825,14.511266880059164],[26.17811535770062,13.035862744085147],[26.757738411118982,12.567480478696567],[27.1792824499687,12.192774666385706]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",65.767,"2024-08-05T08:53:47.332381Z"
200,"1","2024-08-05T08:57:00.461777Z",201,"/data/upload/4/1091017c-2e9dba9c-51ac-40_RD_SG_2.jpg","[{""points"":[[48.968423690029844,24.90729277999919],[49.50619826867425,24.926672044094477],[49.62247385324601,24.229018536663908],[49.57887050903159,23.47322723694745],[49.27364709953072,22.833711521802755],[48.86668255352955,22.911228578183934],[48.45971800752838,23.29881386008981],[48.41611466331397,23.72515767018627],[48.57599359210014,24.248397800759204]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[40.465053371052164,52.02673130482533],[41.13892323618396,50.811122920665994],[41.46925160144466,48.520846254858554],[41.41639906300295,46.90003507597944],[41.17856264001525,45.983924409656474],[41.02000502469013,45.1030487689613],[40.65003725559816,45.31445892272814],[40.41220083261045,46.001541922470366],[40.59718471715644,49.2431642802286],[40.16115127501233,50.58209525408526],[40.04223306351848,51.639146022919455]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[63.531282197106634,68.05797551716667],[68.09678488752459,80.90328817156298],[68.87059890284966,78.65922752712025],[69.1027431074472,76.77628008982923],[68.94798030438218,75.15127065764655],[68.23220234020648,73.29411702086637],[67.49707902564765,71.6691075886837],[66.81999176223822,70.63735556825027],[65.98814169576376,70.2246547600769],[64.7306939208605,69.39925314373015],[63.89884385438604,68.49647012585088]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[36.82113382042757,42.321830076798136],[35.19612438824491,52.20085567244831],[34.22885686908856,47.91908478764954],[34.190166168322314,45.52026134014179],[34.615763876751096,43.508344900296585],[35.38957789207618,42.63135568292816],[36.260118659316895,42.270242475776456]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[60.733967967996236,45.454525091291664],[62.28915391164357,54.31084878284091],[62.87053183450237,51.24892505578449],[62.52170508078709,48.98155115663512],[62.14380943092886,47.12114180348692],[61.56243150807005,46.15217859872224],[61.024656929425646,45.64831773224461]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",83.929,"2024-08-05T08:57:00.461802Z"
201,"1","2024-08-05T08:58:37.341870Z",202,"/data/upload/4/37c46816-2e9dba9c-51ac-40_RD_SG_3.jpg","[{""points"":[[55.58075701263397,86.3113388019143],[57.163558407617074,86.35823662102491],[57.62081214394554,85.74856497258698],[58.86946657776555,85.4202802388127],[59.97742755425372,84.50577276615579],[60.3467478797498,83.98989675593907],[60.27640115108388,82.7940023686185],[59.696040639590066,82.13743290106994],[59.55534718225823,80.44911141308795],[58.48255957010301,79.39391048309919],[57.51529205094666,78.85458556332718],[57.19873177195004,78.73734101555065],[57.005278268118765,78.9249322919931],[55.61593037696693,79.62839957865225],[55.17626332280494,80.77739614686223],[55.15867664063847,81.87949489596159],[54.84211636164184,83.00504255461624],[54.87728972597481,83.84920329860724],[54.50796940047875,84.41197712793456],[54.455209353979306,85.39683132925738]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[58.74320850731281,57.779529026021706],[59.18765030784536,58.22797480673925],[59.78824733559208,57.891640471201086],[60.19665331445984,58.0357837578603],[60.58103541221772,57.61936981862259],[60.42488018500358,56.22598471425023],[59.92037868169635,55.4091727565147],[59.24771001062004,55.040806579496724]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[50.902295517288096,55.05119715915904],[51.65544419008247,54.8221694925783],[52.25003524755171,54.76931695413659],[52.54072420898112,54.18793903127778],[53.2013809395025,54.3641141594168],[54.12630036223243,54.328879133789],[54.298071112167975,52.338100185817915],[53.663840650867456,51.228196878542],[53.135315266450355,50.188763622521705],[52.6728555550854,50.083058545638295],[52.34252718982471,50.24161616096341],[51.54973911319905,49.11409534087359],[50.83622984423596,47.79278187983085],[50.69088536352127,46.78858364943835],[50.73052476735255,45.89009049592928],[50.334130729039714,45.73153288060415],[50.10950744066245,48.356542289875755],[49.89809728689561,49.58976818684899],[49.858457883064325,51.70386972451739],[49.818818479233045,52.073837493609375],[49.63383459468705,52.23239510893449],[49.75275280618091,52.93709562149063],[50.135933709883304,53.21897582651308],[50.57196715202742,53.30706339058261],[50.49268834436486,54.06461644158045],[50.73052476735255,54.41696669785851],[50.92872178650896,54.73408192850877]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[49.70548314511834,30.66361018252861],[50.13136103752056,31.17320766061672],[50.327920064783115,30.85288924581848],[50.29516022690602,30.183132560331245],[50.12044109156153,29.77545457786075],[49.78192276683156,29.600735442516253],[49.62904352340513,29.440576235117135],[49.36696482038838,29.338656739499513],[49.09396617141261,29.440576235117135],[48.919247036068114,29.89193400142375],[48.96292681990424,30.27049212800349],[49.35604487442935,30.32873183978499],[49.56352384765094,30.32873183978499]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[36.48217402737601,31.932926667240757],[37.54318873659334,37.359120613923],[37.57225763273628,40.944284471552336],[36.947276365663065,44.66510317784873],[35.159539252872214,42.804693824700536],[34.5781613300134,41.25435269707704],[34.12759343979782,38.96759953383238],[34.17119678401223,37.32036208573241],[34.62176467422782,35.40181494029833],[35.10140146058633,33.94837013315131],[35.9007961045172,32.669338702861914]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",95.686,"2024-08-05T08:58:37.341894Z"
